Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5YM7Ae4VUe7LNtvCcYpUcA,"20EGKg0XsxPJ0GRHxfb9LX","Boo'd Up","Boo'd Up","Kylie Cantrall",2024-04-12,227545,41,spotify:user:,2024-08-16T04:00:00Z,"movie tunes",0.538,0.679,3,-7.841,1,0.0637,0.165,0,0.0755,0.367,165.146,4
4TQLfbI12rrIVxOeWIr6gI,"3R80OE4RViOWbnuvqh0j8a","so into you - Spotify Singles","Spotify Singles","thủy",2022-05-18,173482,42,spotify:user:,2024-08-16T04:00:00Z,"bedroom r&b,chill r&b",0.872,0.495,8,-7.347,0,0.0598,0.473,0.00000361,0.146,0.845,92.023,4
0z0kUUd2jPQiI2Ob8VXajc,"1Hsdzj7Dlq2I7tHP7501T4,1zNqDE7qDGCsyzJwohVaoX","Everywhere (BBC Children In Need)","Everywhere (BBC Children In Need)","Niall Horan,Anne-Marie",2021-11-19,171413,50,spotify:user:,2024-08-16T04:00:00Z,"pop",0.638,0.91,6,-2.1,0,0.0402,0.0492,0.00511,0.137,0.539,115.016,4
2Q1f6exzZ9iYrv4IICnzVx,"3RqBeV12Tt7A8xH3zBDDUF","Lost In Japan - Recorded at Sound Stage Studios Nashville","Spotify Singles","Kelsea Ballerini",2019-01-16,199914,42,spotify:user:,2024-08-16T04:00:00Z,"contemporary country,country",0.622,0.503,0,-8.783,1,0.122,0.76,0,0.434,0.58,94.777,4
0eMGIcWRTh8mYD9DNPjdo3,"3hu0zovv9ZERrUy09lIsTH","we can't be friends (wait for your love) - Spotify Singles","we can't be friends (wait for your love) - Spotify Singles","Paravi",2024-05-15,245233,38,spotify:user:,2024-08-16T04:00:00Z,"modern indie pop",0.382,0.234,9,-14.488,1,0.0318,0.721,0.00000288,0.272,0.34,95.453,4
4FG5dNlurEtZ84kCTg5YLA,"0QWrMNukfcVOmgEU0FEDyD,5y2Xq6xcjJb2jVM54GHK3t,1vSN1fsvrzpbttOYGsliDr","Bridge Over Troubled Water (feat. John Legend & Tori Kelly)","Bridge Over Troubled Water (feat. John Legend & Tori Kelly)","Jacob Collier,John Legend,Tori Kelly",2024-02-22,352106,51,spotify:user:,2024-08-16T04:00:00Z,"uk alternative pop,neo soul,pop,pop soul,urban contemporary,post-teen pop",0.153,0.291,8,-8.088,1,0.0296,0.883,0.0000108,0.207,0.117,84.16,3
10UTmRvoroe6eZ3ViwkpbN,"0MID3D49WKmEGfBINN0VJC","Simply The Best","Simply The Best","Billianne",2022-02-25,173571,64,spotify:user:,2024-08-16T04:00:00Z,"",0.593,0.193,11,-11.81,1,0.0378,0.943,0.0000479,0.106,0.315,139.936,4
4YutJsNwBBInE8vemufpQ8,"6KImCVD70vtIoJWnq6nGn3","Girl Crush - Recorded at Metropolis Studios, London","Spotify Singles","Harry Styles",2017-09-27,243804,64,spotify:user:,2024-08-16T04:00:00Z,"pop",0.468,0.197,4,-11.727,1,0.033,0.658,0,0.109,0.249,144.212,3
4oXlgp2uT03EKeBf0Jl0VA,"0X2BH1fck6amBIoJhDVmmJ","Fields Of Gold","Songbook For Christmas","Ellie Goulding",2023-12-01,224850,36,spotify:user:,2024-08-16T04:00:00Z,"indietronica,metropopolis,pop,uk pop",0.381,0.262,9,-8.097,1,0.0296,0.909,0,0.0816,0.377,168.834,4
5eGX87IiKsGuzS3iw4CfCX,"06HL4z0CvFAxyc27GXpf02","September - Recorded at The Tracking Room Nashville","Spotify Singles","Taylor Swift",2018-04-13,187823,59,spotify:user:,2024-08-16T04:00:00Z,"pop",0.641,0.444,6,-6.482,1,0.0239,0.412,0.00121,0.179,0.588,107.081,4
0vzv4fNNHbkVCTVGQwxxGw,"70kkdajctXSbqSMJbQO424","Fix You","Fix You","Kacey Musgraves",2021-11-16,141160,47,spotify:user:,2024-08-16T04:00:00Z,"classic texas country,country dawn",0.524,0.303,3,-8.879,1,0.0308,0.871,0.00000484,0.0922,0.183,143.075,4
4rf444Z5dWQd6Jg5okkpZl,"3WGpXCj9YhhfX11TToZcXP","Better Now - Recorded At Spotify Studios NYC","Spotify Singles","Troye Sivan",2018-07-18,230306,42,spotify:user:,2024-08-16T04:00:00Z,"australian pop,pop,viral pop",0.669,0.563,7,-8.37,1,0.0334,0.269,0,0.114,0.487,130.01,4
41cpvQ2GyGb2BRdIRSsTqK,"2h93pZq0e7k5yf4dywlkpM","Moon River","Moon River","Frank Ocean",2018-02-14,188323,74,spotify:user:,2024-08-16T04:00:00Z,"lgbtq+ hip hop,neo soul",0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,3
2fyn9gJRCGG6o2u3EIGBjg,"1Yq3rS7K1SQKqjMOHXpqqt","Time to Pretend - Spotify Singles","Time to Pretend (Spotify Singles)","Towa Bird",2024-05-15,243035,40,spotify:user:,2024-08-16T04:00:00Z,"",0.544,0.813,4,-9.1,1,0.0434,0.0103,0.00387,0.232,0.434,104.982,4
