Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4eL248j2YxsdomVlARvxIw,"5wOJnqcvW3KLuyWmAJS8OR","Classic","Classic","Von Mondo",2023-12-08,146500,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.816,0.289,11,-12.089,0,0.0503,0.228,0.0000599,0.183,0.63,99.99,4
4QOLevXnfPI0W0fQciWUGq,"5wOJnqcvW3KLuyWmAJS8OR","Limbo","Limbo","Von Mondo",2024-03-08,161449,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.904,0.521,4,-11.696,0,0.0391,0.602,0.293,0.0965,0.725,110.005,4
5e7Tc0Y4l78phWVGA2u7v3,"4ktjqLotjs95qQfTLLmc25","Girl, You'll Be a Woman Soon","Girl, You'll Be a Woman Soon","Groovy Waters",2018-08-31,186625,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.776,0.435,9,-13.473,1,0.032,0.076,0.0123,0.105,0.642,110.022,4
1KCwVlplqFu1GzUmY4sBAi,"3tFvFDca4inwWMY5vupFbX,7675AXKo73FqKM9RDrGbf7","Don't You Worry ’bout a Thing","Don't You Worry ’bout a Thing","The Cooltrane Quartet,Nenei",2023-09-01,208500,52,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.77,0.497,6,-9.034,1,0.024,0.233,0.00000296,0.101,0.452,104.968,4
2HtLMRCrLhWAHwyQLMmR88,"0wf8Rn6bjZgEkKp0eV9omw,2BSOOFVatoOmhdtcN0k1cP","Digging Your Scene","Digging Your Scene","Groove Da Praia,Urselle",2023-09-01,175967,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.661,0.465,0,-11.009,1,0.0721,0.575,0.141,0.282,0.466,171.984,4
4Vor8YELTcUw7lBtsnQX2s,"4gus7u7NSeJ3OGIhOnNgIr","It's My Life","The Sunny Side EP","Ituana",2018-06-01,204144,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.507,0.369,5,-9.963,0,0.0444,0.432,0.00429,0.107,0.376,120.022,4
7MskN2v3epm2MCxGxfD10G,"4gus7u7NSeJ3OGIhOnNgIr","Tape Loop","Tape Loop","Ituana",2020-09-18,191500,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.719,0.68,11,-13.544,1,0.0566,0.0958,0.642,0.078,0.795,92.969,4
1waygSn0gHDRqvPjcm5oje,"4DpQLwz0jhUU7wuT9phTlD","Company","Modern Jukebox","Sarah Menescal",2020-08-14,179736,54,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.739,0.664,11,-11.927,0,0.0506,0.533,0.395,0.119,0.879,81.03,4
0UoCwRgyTt51RhMlK06rVt,"33Vu3mpcuNfgWB9bknKI2W","Let It Be","Let It Be","Spanish Flow",2023-09-08,98750,38,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.763,0.711,7,-9.398,1,0.046,0.0482,0.813,0.0991,0.329,95.968,4
4XZF1Obq22VonF9AP8rLTB,"33Vu3mpcuNfgWB9bknKI2W,4fJFwT6mtwBQTgsnPxh9fg","Imagine","Imagine","Spanish Flow,Pastora Andrades",2023-11-17,123157,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.725,0.585,2,-11.342,1,0.0478,0.0921,0.862,0.108,0.338,95.017,4
4gFaLsaEv2MgDbP3QzP3Rw,"4gus7u7NSeJ3OGIhOnNgIr,0M8bENqBUzh2gnhRZVnFPf,33Vu3mpcuNfgWB9bknKI2W","Valerie - Spanish Flow Mix","Valerie","Ituana,Sao Vicente,Spanish Flow",2022-12-09,187734,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,bossa nova cover",0.813,0.552,8,-11.685,1,0.0957,0.0716,0.0998,0.0947,0.494,100.036,4
3vL0JS4JvKI8MjcmhtbqGI,"506zjFvbbNJcjxY260lHDC","The Captain of Her Heart","The Captain of Her Heart","Luca Giacco",2020-05-15,206000,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.913,0.59,1,-12.765,1,0.0566,0.28,0.557,0.147,0.408,106.062,4
7zzLFsWaWsPOfqoac4VqPZ,"0wf8Rn6bjZgEkKp0eV9omw,4BoBwZFmzlSepZqWiok2Z9","The Rhythm of the Night","The Rhythm of the Night","Groove Da Praia,Anakelly",2020-04-03,152241,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.945,0.54,11,-11.076,0,0.0484,0.236,0.00963,0.104,0.671,119.973,4
1spyzqfIChQrbZqSqD6u2V,"6Q5cnVb5SfF6RWedEp57Al","Hurts to Be in Love","International Inspirations","Michelle Simonal",2019-12-06,157250,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.887,0.348,4,-14.991,0,0.047,0.429,0.00795,0.0847,0.71,114.036,4
6RXoJlA32eHVLBIIoQVZBN,"6DFSkfaVzPXCNeNk1pcth2,291jj37knNKRRyZYb8bpDu","Burning Love","Burning Love","Cassandra Beck,Beluga's Trio",2023-04-14,170820,54,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.879,0.466,7,-9.117,1,0.0713,0.578,0.000454,0.38,0.586,133.974,4
4oqZa7svmu147Csnyq6XGe,"6GB5ciGInIXxCbTrqdgz1W,6Q5cnVb5SfF6RWedEp57Al","Behind Blue Eyes","Behind Blue Eyes","Amazonics,Michelle Simonal",2019-01-18,243818,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.847,0.348,4,-13.851,0,0.0466,0.516,0.542,0.141,0.59,110.001,4
2ITbtDsFcagEc5mLkKovQV,"4DpQLwz0jhUU7wuT9phTlD","Like a Prayer","Vintage Café: Lounge and Jazz Blends (Special Selection), Vol. 19","Sarah Menescal",2021-06-11,218421,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.812,0.474,0,-9.7,0,0.0438,0.508,0.00324,0.522,0.335,114.038,4
1iPTNmq4TrNxtCf9pQAU2o,"6DFSkfaVzPXCNeNk1pcth2","Be the One","Be the One","Cassandra Beck",2023-11-03,126958,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.743,0.528,7,-9.614,1,0.056,0.576,0.235,0.206,0.207,96.015,4
7odoFGdUnYxXhcQSO2dLaN,"1HfyFtXcke6aZDFJlQA2p6,506zjFvbbNJcjxY260lHDC","I Cannot Believe It's True","I Cannot Believe It's True","Banda Do Sul,Luca Giacco",2020-11-27,211000,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.908,0.362,7,-14.26,1,0.0468,0.624,0.62,0.112,0.602,110.03,4
2odqzHVvxzwHNmyDp2POKa,"0iRoi077zFrRThy27nP4GR,6Q5cnVb5SfF6RWedEp57Al","Endless Love","Duets","Jamie Lancaster,Michelle Simonal",2019-01-04,173043,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.772,0.422,7,-13.698,1,0.0349,0.566,0.000874,0.129,0.878,132.053,4
1uS79ShMjeJJkC25Y0tXtx,"1lMjKkS1ugKPl54hTLU9Wa,1Gym21QALPzzEVFMT3Ojay","pov","pov","Celso Mendes,Dinah York",2023-05-05,191566,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.757,0.325,6,-15.087,0,0.0702,0.64,0.00292,0.191,0.501,115.772,4
6c1XfCAHzti4KI0CpUHXcp,"33Vu3mpcuNfgWB9bknKI2W,6Q5cnVb5SfF6RWedEp57Al","You Can't Always Get What You Want","Spanish Flow - Part 2","Spanish Flow,Michelle Simonal",2024-01-05,124746,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.724,0.461,2,-11.24,1,0.0412,0.06,0.458,0.103,0.501,158.037,4
4VIYTieBvN8PvCAqnyLj6Y,"7ywDFbZlIr7lF1kvKlENXp,19fFXKAVON44FeIBScDl9j","My Future","My Future","Shirley Adamson,George White Group",2023-09-08,152533,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.59,0.361,2,-11.619,1,0.0244,0.824,0,0.111,0.384,96.046,4
1QZ0trnp5lBt5rEvGX1kNk,"1J6oTMVgZOOKh6ytjazn87,6MVeEwYSJUvwwYfUVPeZ6Y","Sacrifice","Sacrifice","Natalie Renoir,Stella Starlight Trio",2022-09-30,150672,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.692,0.449,7,-11.147,1,0.233,0.266,0.000024,0.187,0.57,176.016,4
2HEuLuS9y56R6arvYm5xF6,"48eBlQXonG4CHpDSshfblU","What's Love Got to Do with It","What's Love Got to Do with It","Apollinare Rossi",2021-06-18,212000,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.753,0.347,1,-13.645,1,0.0478,0.237,0.00014,0.103,0.425,81.996,4
3aCaGAEFDlLHvbDIT4VmEe,"593TG88zhlcUxEYmhMYeIG,2BSOOFVatoOmhdtcN0k1cP","Everybody Wants to Rule the World","Everybody Wants to Rule the World","Jazzystics,Urselle",2020-12-18,234246,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.633,0.0866,9,-17.323,0,0.0315,0.807,0.00000384,0.0998,0.256,81.992,4
7GNzr502OgyJ038gEZogDX,"5r1OHaNjhzMOn1J4lPi1SR","Honesty","Honesty","Brazil XXI",2024-03-08,184750,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.82,0.255,7,-13.535,0,0.0375,0.728,0.000166,0.132,0.345,123.963,4
42kAGpoyeawbqYhgcrnlpj,"52H5cpCiEmMVg5ol4Xmb7w,5W2wSFP3ZxgYAColX5r3wT","We Built This City","We Built This City","United Rhythms Of Brazil,Lizette",2022-12-16,171000,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.871,0.357,5,-12.197,1,0.052,0.0201,0.00000331,0.0947,0.307,110.064,4
16FUfRUiNf4bXmYFYvH7bg,"6NP40ldgw4kYtspZOziuii","Space Cowboy","Vintage Café - Lounge & Jazz Blends","Eve St. Jones",2007-09-01,205026,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.751,0.352,0,-13.731,1,0.0307,0.769,0.00532,0.123,0.452,100.017,4
5QU6DL9fRllFfXlS0n5Tb1,"7675AXKo73FqKM9RDrGbf7,6MVeEwYSJUvwwYfUVPeZ6Y","Don't Start Now","Don't Start Now","Nenei,Stella Starlight Trio",2020-11-06,200000,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.785,0.325,0,-12.766,0,0.0307,0.572,0.0000263,0.11,0.354,104.975,4
1S5oR1bjwjZQPn6ZfuKDt4,"4BoBwZFmzlSepZqWiok2Z9,1lMjKkS1ugKPl54hTLU9Wa","Prodigal Blues","Prodigal Blues","Anakelly,Celso Mendes",2024-07-05,153500,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.83,0.396,7,-11.911,1,0.0347,0.826,0.0112,0.104,0.477,109.994,4
3Tuvch77TwNYAOkRCensnZ,"2d5lQo9YQ1DkAsBKTRp7Iu,3e8TWuBQYgKBa6feub25D7","Everything's Not Lost - Ronan Remix","Rooftop Remixes Vol.2","Karen Souza,Ronan",2024-06-29,160941,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.716,0.639,1,-7.765,0,0.0391,0.376,0.272,0.103,0.66,170.051,4
5ncBfaUmarog3U2sKCqCmY,"2jDHvU3y5xMaBc8u3O85nu","IDGAF - Bossa Nova Version","IDGAF (Bossa Nova Version)","Nova Bossa Ltd.",2023-09-15,171250,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.723,0.619,1,-9.619,0,0.0929,0.0563,0,0.214,0.579,93.98,4
2GgWIDmkc58DM0J22HwnVS,"2jDHvU3y5xMaBc8u3O85nu,5W2wSFP3ZxgYAColX5r3wT","99 Red Balloons","99 Red Balloons","Nova Bossa Ltd.,Lizette",2021-06-11,206750,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.769,0.351,0,-11.052,1,0.044,0.344,0.00224,0.161,0.407,119.959,4
1uhYE07Z9YPTb8zB46MMsa,"0wf8Rn6bjZgEkKp0eV9omw,5r1OHaNjhzMOn1J4lPi1SR","Deja Vu","Deja Vu","Groove Da Praia,Brazil XXI",2022-11-25,183834,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.871,0.4,0,-12.769,1,0.0479,0.144,0.000032,0.374,0.468,124.062,4
48QGqxZ0FeY6O2QhzQmUnw,"5W2wSFP3ZxgYAColX5r3wT","Mary's Prayer","Jazz & Bossa Nova","Lizette",2022-03-11,194000,41,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.672,0.289,0,-14.503,1,0.0519,0.447,0.0195,0.11,0.25,67.696,4
3DYYx3H3kVuNV91U0gxYIK,"6MVeEwYSJUvwwYfUVPeZ6Y","Don't Let Me Down","Midnight Essentials","Stella Starlight Trio",2017-04-21,230471,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.732,0.234,8,-14.055,0,0.0314,0.584,0.0000388,0.278,0.528,97.953,4
1JgMcdvUxZ0G72nQXhEJQN,"1V8oWdnA5lcwov8ehgy7n7","Levitating","Levitating","Shelly Sony",2023-11-03,128470,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.703,0.399,7,-10.013,1,0.222,0.716,0.000149,0.164,0.798,169.988,4
0yOpThGjb4BW8fV0lBxRRa,"0fEmrjJq8kgO5Vuomz0FJ9","Every Rose Has Its Thorn","Vintage Café: Lounge and Jazz Blends (Special Selection), Vol. 12","Dinah Eastwood",2018-05-11,269875,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.84,0.418,6,-13.931,1,0.0673,0.711,0.0531,0.108,0.449,130.024,4
7rkUCu2iSuNwoyMIDRQA0T,"7675AXKo73FqKM9RDrGbf7,0wf8Rn6bjZgEkKp0eV9omw","I'm Not Here to Make Friends","I'm Not Here to Make Friends","Nenei,Groove Da Praia",2024-07-05,191750,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,bossa nova cover",0.719,0.518,8,-9.992,0,0.0716,0.491,0.0000995,0.175,0.709,85.05,4
1OvtgtEZpuFY3hIENVKzVo,"0Y876qrI6O3kItxH3ycwaQ,68FLemdKR8dXyJFKHVSkSL","Ain't No Sunshine","Vintage Reggae Café, Vol. 12","Pinky Dread,Lila Frascara",2021-07-17,185641,33,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover,cantautora argentina",0.661,0.651,1,-8.343,0,0.0319,0.0319,0.000497,0.171,0.803,154.053,4
3TUBbPiTUTQ4bD5WHdixUx,"4OuCe7pcpoympU3BxysSfV","Wicked Game","Wicked Game","Jamaican Reggae Cuts",2019-10-25,212835,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover",0.72,0.612,9,-7.721,1,0.0256,0.669,0.581,0.423,0.601,100.046,4
375ydLI5wNuXd2llR9r6hb,"4OuCe7pcpoympU3BxysSfV,506zjFvbbNJcjxY260lHDC","Right Between the Eyes","Right Between the Eyes","Jamaican Reggae Cuts,Luca Giacco",2024-04-05,172633,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover,bossa nova cover,coverchill",0.82,0.416,9,-8.752,1,0.0645,0.754,0.0022,0.108,0.621,97.029,4
4Eq6Cxym6d0qXQ2uPXpcq5,"0Y876qrI6O3kItxH3ycwaQ","Wind Of Change","Wind Of Change","Pinky Dread",2023-06-30,170946,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.567,0.665,4,-8.141,0,0.102,0.558,0.0000425,0.0926,0.583,165.766,4
0lEsQGoR01bHWNWH9VO2Fw,"506zjFvbbNJcjxY260lHDC","Save Your Tears","Save Your Tears","Luca Giacco",2022-07-29,172000,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.801,0.574,7,-9.091,1,0.0353,0.0328,0.00000272,0.178,0.728,127.996,4
325vLO3EtvYrhVnw7MY2FS,"0IdWDHqu9vAilcEhb3Q0tN","Stairway to Heaven","Stairway to Heaven","Sublime Reggae Kings",2020-12-25,237840,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover",0.645,0.662,9,-9.143,0,0.0415,0.224,0.00921,0.0911,0.596,165.991,4
1aFXqa4vb45N9M3XM9S2XB,"0Y876qrI6O3kItxH3ycwaQ,5f5mfxC3zijz4RoSNUpfTy","Ironic","Ironic","Pinky Dread,Vintage Reggae Soundsystem",2020-09-25,212500,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.697,0.385,7,-11.633,1,0.0368,0.0147,0,0.0967,0.392,169.943,4
6eKPKs6GMHZp0hZVWrp5nM,"0IdWDHqu9vAilcEhb3Q0tN,506zjFvbbNJcjxY260lHDC","I Want to Know What Love Is","I Want to Know What Love Is","Sublime Reggae Kings,Luca Giacco",2019-08-16,208000,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover,bossa nova cover,coverchill",0.724,0.409,10,-10.847,1,0.0449,0.286,0.0000351,0.121,0.79,80.004,4
1POcUhFWVhV07VOkKP9yxx,"212Jq222D4QnciSA0uWrVN,6zZX3Bo1tCkHUllRjhvN6V","Do Ya Think I'm Sexy","Do Ya Think I'm Sexy","Natty Bong,Max Dubster",2021-06-25,209379,38,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.788,0.663,0,-8.116,0,0.0293,0.076,0.00000916,0.0475,0.663,122.006,4
4jpDV9N0kEtQ4D8nszY595,"1V8oWdnA5lcwov8ehgy7n7","Man Down","Vintage Reggae Café, Vol. 5","Shelly Sony",2016-06-24,273309,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.69,0.528,0,-9.989,0,0.0455,0.485,0.00121,0.0834,0.932,156.049,4
4X9MumWkSlE9ilxl5h8p40,"0Y876qrI6O3kItxH3ycwaQ","Sorry Seems to Be the Hardest Word","Sorry Seems to Be the Hardest Word","Pinky Dread",2020-12-04,211031,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.767,0.484,7,-7.756,0,0.0357,0.243,0.0000427,0.115,0.664,136.026,4
13UzU3WM4SEnfl8z3r8Llm,"5f5mfxC3zijz4RoSNUpfTy","Dust in the Wind - Reggae Version","Dust in the Wind","Vintage Reggae Soundsystem",2018-11-16,176250,38,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover",0.641,0.755,5,-7.309,1,0.0426,0.0498,0.163,0.193,0.7,170.075,4
5FgWWc7H9K99sxpHB8gxpi,"0IdWDHqu9vAilcEhb3Q0tN","Knockin' on Heaven's Door","Knockin' on Heaven's Door","Sublime Reggae Kings",2022-01-07,163067,39,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"reggae cover",0.737,0.543,7,-9.876,1,0.04,0.0463,0.00483,0.165,0.917,150.004,4
3HL5Oql9o6IaVXnKJwlf4M,"0Y876qrI6O3kItxH3ycwaQ","You Get What You Give","You Get What You Give","Pinky Dread",2024-01-19,189956,38,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.9,0.52,7,-8.696,1,0.0402,0.185,0.0935,0.106,0.665,115.946,4
1KpmJ0qMfQb96BqjJQwIap,"6GB5ciGInIXxCbTrqdgz1W,5LxgQAIt27VOcPj3SrU9yj","Lovin' You - Astrovoid Remix","Lovin' You (Astrovoid Remix)","Amazonics,Astrovoid",2021-08-20,178390,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.77,0.432,6,-11.111,0,0.0309,0.289,0.276,0.15,0.768,116.008,3
2gCEsaKvuL8FrVcBzimC7P,"6gctG6ZKtB0kbGolqccLSS,6sZREHX9XWWC5van5XX6Q7,29c8c8UVfvvDTkco0Ndw4y","Be Easy - Nikko Mad Mix","Be Easy (Nikko Mad Mix)","General Soundbwoy,Urban Love,Nikko Mad",2024-04-19,126303,54,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover,bossa nova cover",0.849,0.386,8,-10.711,1,0.0632,0.241,0.212,0.097,0.656,117.008,4
4rgA4ZZsWJQggzwxnuksIz,"212Jq222D4QnciSA0uWrVN","No Rain","No Rain","Natty Bong",2019-01-25,235046,34,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.828,0.56,9,-5.758,1,0.0307,0.0267,0.00195,0.0466,0.624,120.048,4
0HTlWdPi8O7UDz3uwx6wi2,"3YjZTHCdNUGCIAMMXzcQjV,5iyM60Qogu947BgmGuzCkM,3e8TWuBQYgKBa6feub25D7","The Sweetest Taboo - Remix","The Sweetest Taboo (Remix)","Scubba,Ivette Moraes,Ronan",2021-03-12,188400,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.688,0.598,8,-8.621,1,0.0373,0.0345,0.0426,0.138,0.588,99.975,4
0QNbhggK2GbhOfmj7KQBPg,"4BoBwZFmzlSepZqWiok2Z9,3e8TWuBQYgKBa6feub25D7","Speed of Sound - Ronan Remix","Speed of Sound (Ronan Remix)","Anakelly,Ronan",2023-05-19,205327,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.74,0.811,0,-6.776,0,0.0306,0.0191,0.475,0.264,0.742,122.012,4
74Psg0xeytTgB2gHtM4V1o,"0fEmrjJq8kgO5Vuomz0FJ9,004F88I7EWH54o9jNfUbEn","Your Love - Bellestar Remix","Your Love (Bellestar Remix)","Dinah Eastwood,Bellestar",2021-03-05,164810,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.914,0.384,9,-9.891,0,0.0449,0.278,0.793,0.108,0.759,123.995,4
2zN2GGrNOv7je3o5sbqsmO,"2BSOOFVatoOmhdtcN0k1cP,67QnG4pbitKc2Ers3CfbFl","Lovefool - Dalbani Remix","Lovefool (Dalbani Remix)","Urselle,Dalbani",2021-03-26,187721,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.716,0.557,5,-8.491,0,0.0391,0.0183,0.769,0.221,0.494,117.994,4
7MG7CEvfoD3N2dLPeBgPzM,"1mbO0ARKWlNgjaMUYpPqmx,1J6oTMVgZOOKh6ytjazn87","Magic","Magic","Trippynova,Natalie Renoir",2020-10-23,234152,53,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.796,0.521,0,-8.096,1,0.0435,0.00281,0.518,0.0856,0.831,118.013,3
37ELOJ1m3ql1ssiiJvGqic,"6sZREHX9XWWC5van5XX6Q7,29c8c8UVfvvDTkco0Ndw4y","Run","Run","Urban Love,Nikko Mad",2023-06-02,151475,52,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,reggae cover",0.894,0.592,9,-5.701,0,0.0611,0.117,0.0179,0.0893,0.728,121.986,4
4OCA4FhK8IHGrQ3ZBbnYiP,"1HfyFtXcke6aZDFJlQA2p6,3zrnHI8M8fvS6VmPF8behc","Big in Japan - Krister Remix","Big in Japan (Krister Remix)","Banda Do Sul,Krister",2021-04-30,245742,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.803,0.486,2,-9.341,0,0.0307,0.0094,0.792,0.149,0.688,120.002,4
5l5kZBPZCo8njkwSWPwQFj,"6NP40ldgw4kYtspZOziuii,0qMl6zkAQhTdHzzFA31ZZK","Dreams - No.On Remix","Dreams (no.On Remix)","Eve St. Jones,No.oN",2021-04-02,199587,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.809,0.642,0,-9.305,1,0.0621,0.164,0.224,0.141,0.67,123.013,4
778pno4e1Qgd0TigLAEthp,"4BoBwZFmzlSepZqWiok2Z9,3e8TWuBQYgKBa6feub25D7","Trouble - Ronan Remix","Trouble (Ronan Remix)","Anakelly,Ronan",2023-07-14,168780,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.77,0.774,11,-7.308,0,0.0333,0.155,0.455,0.121,0.72,123.027,4
0gMA1ODS1u8jqHuMspJbAz,"0qaq7Wbz8frkQzqBCops0p,2d5lQo9YQ1DkAsBKTRp7Iu,3e8TWuBQYgKBa6feub25D7","Who Can It Be Now? - Ronan Remix","Rooftop Lounge Vol. 4","Stereo Dub,Karen Souza,Ronan",2024-04-12,163826,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover,bossa nova cover,jazz cover",0.805,0.58,9,-9.703,1,0.0331,0.0938,0.297,0.124,0.735,115.041,4
7oGMrh7oyZjpOKQ3XQy1wn,"6NP40ldgw4kYtspZOziuii,6tZYWVDKrYd9S0ez1L0vou","Say Say Say - Lost Coconut Remix","Say Say Say (Lost Coconut Remix)","Eve St. Jones,Lost Coconut",2023-08-18,190526,54,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,chill house",0.722,0.584,10,-9.589,0,0.0417,0.0725,0.0000302,0.236,0.469,114.022,4
